x_m,y_m,pressure_Pa,wall_shear_Pa,x_wall_shear_Pa,y_wall_shear_Pa,cp_manual,side
0.001500000013038516,-0.5547226667404175,-434.1285705566406,0.04432513192296028,0.0,-0.04432513192296028,-0.759157534075097,back_downstream
0.001500000013038516,-0.5562219023704529,-434.1369323730469,0.044462576508522034,0.0,-0.044462576508522034,-0.7591721563237899,back_downstream
0.001500000013038516,-0.5577211380004883,-434.14532470703125,0.04460030421614647,0.0,-0.04460030421614647,-0.7591868319383539,back_downstream
0.001500000013038516,-0.5592203736305237,-434.1537780761719,0.0447382777929306,0.0,-0.0447382777929306,-0.7592016142846602,back_downstream
0.001500000013038516,-0.5607196688652039,-434.1622314453125,0.04487653076648712,0.0,-0.04487653076648712,-0.7592163966309665,back_downstream
0.001500000013038516,-0.5622189044952393,-434.1707458496094,0.045015089213848114,0.0,-0.045015089213848114,-0.759231285709015,back_downstream
0.001500000013038516,-0.5637181401252747,-434.1792907714844,0.045153919607400894,0.0,-0.045153919607400894,-0.7592462281529347,back_downstream
0.001500000013038516,-0.5652173757553101,-434.1878662109375,0.04529295861721039,0.0,-0.04529295861721039,-0.7592612239627257,back_downstream
0.001500000013038516,-0.5667166709899902,-434.19647216796875,0.04543224722146988,0.0,-0.04543224722146988,-0.7592762731383876,back_downstream
0.001500000013038516,-0.5682159066200256,-434.20513916015625,0.04557183384895325,0.0,-0.04557183384895325,-0.7592914290457919,back_downstream
0.001500000013038516,-0.569715142250061,-434.21380615234375,0.04571167752146721,0.0,-0.04571167752146721,-0.7593065849531961,back_downstream
0.001500000013038516,-0.5712143778800964,-434.2225341796875,0.045851755887269974,0.0,-0.045851755887269974,-0.7593218475923428,back_downstream
0.001500000013038516,-0.5727136135101318,-434.2312927246094,0.04599209129810333,0.0,-0.04599209129810333,-0.7593371635973605,back_downstream
0.001500000013038516,-0.574212908744812,-434.2400817871094,0.04613266512751579,0.0,-0.04613266512751579,-0.7593525329682493,back_downstream
0.001500000013038516,-0.5757121443748474,-434.2489013671875,0.04627351835370064,0.0,-0.04627351835370064,-0.7593679557050093,back_downstream
